loyalty_number,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_redeemed_dollars,active_months,first_activity,last_activity,recency_months,avg_flights_per_month,points_redemption_ratio,distance_per_flight,official_churn,behavioral_churn,churn,salary_imputed,tenure_months
796670,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,47536.0,Married,Star,4035.68,Standard,2014,2,,,45,70442,70442.0,814,147,24,2017-01-01,2018-12-01,0.0,1.875,0.011555606030493172,1565.3777777777777,0,0,0,47536.0,58
556136,Canada,Quebec,Montreal,H4G 3T4,Female,College,,Married,Star,4035.77,Standard,2017,1,,,39,49857,49857.0,521,94,24,2017-01-01,2018-12-01,0.0,1.625,0.010449886675893054,1278.3846153846155,0,0,0,73455.0,23
513081,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,98320.0,Married,Star,4037.5,Standard,2015,11,,,24,35692,35692.0,2148,388,24,2017-01-01,2018-12-01,0.0,1.0,0.060181553289252496,1487.1666666666667,0,0,0,98320.0,37
930718,Canada,Quebec,Montreal,H2T 2J6,Female,High School or Below,63577.0,Married,Star,4037.55,Standard,2015,7,,,53,66249,66249.0,1088,196,24,2017-01-01,2018-12-01,0.0,2.2083333333333335,0.016422889402104183,1249.9811320754718,0,0,0,63577.0,41
235872,Canada,Ontario,Toronto,P1J 8T7,Female,Doctor,89057.0,Single,Star,4046.94,Standard,2013,3,,,44,56477,56477.0,1221,220,24,2017-01-01,2018-12-01,0.0,1.8333333333333333,0.02161942029498734,1283.5681818181818,0,0,0,89057.0,69
881142,Canada,British Columbia,Vancouver,V1E 4R6,Female,Doctor,89057.0,Single,Star,4046.94,Standard,2016,9,2017.0,5.0,9,9859,9859.0,870,157,24,2017-01-01,2018-12-01,0.0,0.375,0.08824424383811745,1095.4444444444443,1,0,1,89057.0,27
295147,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,99814.0,Married,Star,4048.16,Standard,2017,5,,,32,56656,56656.0,2024,364,24,2017-01-01,2018-12-01,0.0,1.3333333333333333,0.03572437164642756,1770.5,0,0,0,99814.0,19
306110,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,64587.0,Married,Star,4053.37,Standard,2013,5,,,29,33602,33602.0,1639,294,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.04877685852032617,1158.6896551724137,0,0,0,64587.0,67
295217,Canada,Ontario,Toronto,M1R 4K3,Female,Doctor,67411.0,Divorced,Star,4059.57,Standard,2016,6,,,29,51310,51310.0,1767,318,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.03443773143636718,1769.3103448275863,0,0,0,67411.0,30
967300,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,62630.0,Single,Aurora,6364.9,2018 Promotion,2018,3,2018.0,11.0,36,47688,71532.0,536,96,11,2018-02-01,2018-12-01,0.0,3.272727272727273,0.007493149918917408,1324.6666666666667,1,0,1,62630.0,9
591731,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,51370.0,Married,Star,4064.18,Standard,2013,9,,,47,70582,70582.0,645,116,24,2017-01-01,2018-12-01,0.0,1.9583333333333333,0.009138307217137515,1501.7446808510638,0,0,0,51370.0,63
326905,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Married,Star,4068.09,Standard,2017,2,,,34,53745,53745.0,704,127,24,2017-01-01,2018-12-01,0.0,1.4166666666666667,0.013098892920271653,1580.735294117647,0,0,0,73455.0,22
375511,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,59300.0,Single,Star,4070.05,Standard,2014,7,,,50,75498,75498.0,1436,258,24,2017-01-01,2018-12-01,0.0,2.0833333333333335,0.019020371400566904,1509.96,0,0,0,59300.0,53
485283,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,102479.0,Single,Star,4072.85,Standard,2017,9,,,19,37817,37817.0,564,102,24,2017-01-01,2018-12-01,0.0,0.7916666666666666,0.014913927598698997,1990.3684210526317,0,0,0,102479.0,15
920716,Canada,Alberta,Peace River,T9O 2W2,Female,College,,Single,Aurora,7098.91,2018 Promotion,2018,4,,,43,80389,120583.5,697,125,11,2018-02-01,2018-12-01,0.0,3.909090909090909,0.005780226979644811,1869.5116279069769,0,0,0,73455.0,8
797685,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,,Married,Star,4079.13,Standard,2017,6,,,31,47547,47547.0,1407,253,24,2017-01-01,2018-12-01,0.0,1.2916666666666667,0.029591772351567923,1533.774193548387,0,0,0,73455.0,18
216467,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Doctor,90995.0,Married,Star,4083.56,Standard,2014,7,,,32,47261,47261.0,920,165,24,2017-01-01,2018-12-01,0.0,1.3333333333333333,0.01946636761812065,1476.90625,0,0,0,90995.0,53
958839,Canada,Quebec,Montreal,H4G 3T4,Male,Doctor,90995.0,Married,Star,4083.56,Standard,2018,8,,,9,21320,21320.0,0,0,24,2017-01-01,2018-12-01,0.0,0.375,0.0,2368.8888888888887,0,0,0,90995.0,4
539673,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,49558.0,Married,Star,4087.51,Standard,2015,2,2018.0,6.0,26,37427,37427.0,498,90,24,2017-01-01,2018-12-01,0.0,1.0833333333333333,0.013305902156197398,1439.5,1,0,1,49558.0,46
746226,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,63501.0,Married,Star,4089.04,Standard,2018,1,,,6,4347,4347.0,0,0,24,2017-01-01,2018-12-01,0.0,0.25,0.0,724.5,0,0,0,63501.0,11
484718,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,76367.0,Single,Star,4089.46,Standard,2012,6,,,36,63812,63812.0,2102,379,24,2017-01-01,2018-12-01,0.0,1.5,0.0329405127562214,1772.5555555555557,0,0,0,76367.0,78
528492,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,60360.0,Married,Star,4090.75,Standard,2015,6,2018.0,11.0,41,79740,79740.0,821,147,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.010295961876097316,1944.878048780488,1,0,1,60360.0,42
995091,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,55454.0,Married,Star,4095.2,Standard,2017,9,,,16,25024,25024.0,506,91,24,2017-01-01,2018-12-01,0.0,0.6666666666666666,0.02022058823529412,1564.0,0,0,0,55454.0,15
632793,Canada,Quebec,Hull,J8Y 3Z5,Female,High School or Below,60370.0,Single,Star,4097.37,Standard,2016,6,,,33,39155,39155.0,506,91,24,2017-01-01,2018-12-01,0.0,1.375,0.012922998339931043,1186.5151515151515,0,0,0,60370.0,30
912220,Canada,British Columbia,Vancouver,V6E 3Z3,Male,High School or Below,60370.0,Single,Star,4097.37,Standard,2013,8,2014.0,4.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,60370.0,64
382197,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,69367.0,Married,Star,4100.47,Standard,2017,10,2018.0,6.0,13,23750,23750.0,461,83,24,2017-01-01,2018-12-01,0.0,0.5416666666666666,0.019410526315789475,1826.923076923077,1,0,1,69367.0,14
705196,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Single,Star,4101.94,Standard,2013,11,,,57,91665,91665.0,1808,325,24,2017-01-01,2018-12-01,0.0,2.375,0.01972399498172694,1608.157894736842,0,0,0,73455.0,61
123094,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,92223.0,Married,Star,4103.85,Standard,2018,1,,,24,33723,33723.0,337,61,24,2017-01-01,2018-12-01,0.0,1.0,0.00999317972896836,1405.125,0,0,0,92223.0,11
366540,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,90077.0,Married,Aurora,7288.88,2018 Promotion,2018,3,,,69,127815,191722.5,1258,227,11,2018-02-01,2018-12-01,0.0,6.2727272727272725,0.006561566847918215,1852.391304347826,0,0,0,90077.0,9
119488,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,,Single,Star,4108.26,Standard,2017,6,,,33,38383,38383.0,0,0,24,2017-01-01,2018-12-01,0.0,1.375,0.0,1163.121212121212,0,0,0,73455.0,18
287750,Canada,Ontario,Ottawa,K1F 2R2,Female,College,,Single,Star,4109.31,Standard,2012,8,,,48,62074,62074.0,1694,306,24,2017-01-01,2018-12-01,0.0,2.0,0.02729000869929439,1293.2083333333333,0,0,0,73455.0,76
735846,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,95318.0,Married,Star,4109.79,Standard,2012,8,,,40,54771,54771.0,2199,395,24,2017-01-01,2018-12-01,0.0,1.6666666666666667,0.04014898395136112,1369.275,0,0,0,95318.0,76
606026,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,55207.0,Single,Star,4110.62,Standard,2015,7,,,50,73750,73750.0,1084,195,24,2017-01-01,2018-12-01,0.0,2.0833333333333335,0.014698305084745763,1475.0,0,0,0,55207.0,41
460291,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,55476.0,Divorced,Star,4111.2,Standard,2015,9,,,41,71374,71374.0,0,0,24,2017-01-01,2018-12-01,0.0,1.7083333333333333,0.0,1740.8292682926829,0,0,0,55476.0,39
743001,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,79533.0,Married,Star,4111.89,Standard,2017,5,,,29,41620,41620.0,1191,215,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.02861604997597309,1435.1724137931035,0,0,0,79533.0,19
869799,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,79533.0,Married,Star,4111.89,Standard,2015,3,,,29,42824,42824.0,688,124,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.01606575751914814,1476.6896551724137,0,0,0,79533.0,45
520321,Canada,Ontario,London,M5B 3E4,Female,Doctor,237245.0,Married,Star,4112.84,Standard,2015,9,2016.0,5.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,237245.0,39
279419,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,,Single,Star,4117.37,Standard,2013,7,,,81,132093,132093.0,4221,760,24,2017-01-01,2018-12-01,0.0,3.375,0.03195475914696464,1630.7777777777778,0,0,0,73455.0,65
170585,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,82675.0,Single,Star,4118.59,Standard,2013,8,,,34,51002,51002.0,405,73,24,2017-01-01,2018-12-01,0.0,1.4166666666666667,0.007940865064115133,1500.0588235294117,0,0,0,82675.0,64
188340,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,82675.0,Single,Star,4118.59,Standard,2017,4,,,51,60772,60772.0,1382,249,24,2017-01-01,2018-12-01,0.0,2.125,0.02274073586520108,1191.6078431372548,0,0,0,82675.0,20
670817,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,82675.0,Single,Star,4118.59,Standard,2016,12,,,44,64176,64176.0,682,123,24,2017-01-01,2018-12-01,0.0,1.8333333333333333,0.0106270256793817,1458.5454545454545,0,0,0,82675.0,24
509513,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,,Single,Star,4121.25,Standard,2012,12,,,49,93408,93408.0,576,104,24,2017-01-01,2018-12-01,0.0,2.0416666666666665,0.006166495375128468,1906.2857142857142,0,0,0,73455.0,72
779247,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,86987.0,Married,Star,4122.57,Standard,2012,9,,,50,57896,57896.0,536,96,24,2017-01-01,2018-12-01,0.0,2.0833333333333335,0.009257979825894708,1157.92,0,0,0,86987.0,75
111255,Canada,Quebec,Hull,J8Y 3Z5,Male,High School or Below,70272.0,Married,Star,4122.96,Standard,2013,3,,,48,65856,65856.0,0,0,24,2017-01-01,2018-12-01,0.0,2.0,0.0,1372.0,0,0,0,70272.0,69
763061,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,56845.0,Married,Star,4126.61,Standard,2014,4,,,16,28415,28415.0,515,93,24,2017-01-01,2018-12-01,0.0,0.6666666666666666,0.018124230160126695,1775.9375,0,0,0,56845.0,56
766335,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,67756.0,Married,Aurora,7482.49,2018 Promotion,2018,2,,,31,46984,70476.0,509,92,11,2018-02-01,2018-12-01,0.0,2.8181818181818183,0.007222316817072479,1515.6129032258063,0,0,0,67756.0,10
428919,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,58209.0,Divorced,Star,4139.9,Standard,2015,7,,,35,54829,54829.0,0,0,24,2017-01-01,2018-12-01,0.0,1.4583333333333333,0.0,1566.5428571428572,0,0,0,58209.0,41
139863,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,67223.0,Married,Star,4142.56,Standard,2015,10,,,30,56645,56645.0,857,154,24,2017-01-01,2018-12-01,0.0,1.25,0.015129314149527761,1888.1666666666667,0,0,0,67223.0,38
695755,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,79088.0,Married,Star,4144.87,Standard,2012,4,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,79088.0,80
355331,Canada,Ontario,Thunder Bay,K8T 5M5,Male,College,,Divorced,Star,4145.02,Standard,2013,7,,,51,75018,75018.0,2592,466,24,2017-01-01,2018-12-01,0.0,2.125,0.03455170759017836,1470.9411764705883,0,0,0,73455.0,65
578837,Canada,Ontario,Toronto,P5S 6R4,Male,College,,Single,Star,4152.65,Standard,2012,5,,,25,34177,34177.0,1028,185,24,2017-01-01,2018-12-01,0.0,1.0416666666666667,0.030078707902975687,1367.08,0,0,0,73455.0,79
603248,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Married,Star,4157.7,Standard,2016,2,2016.0,10.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,73455.0,34
467182,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,102347.0,Married,Star,4160.02,Standard,2013,12,2018.0,10.0,46,64257,64257.0,1762,318,24,2017-01-01,2018-12-01,0.0,1.9166666666666667,0.027421136996747437,1396.891304347826,1,0,1,102347.0,60
601407,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,72809.0,Married,Star,4165.17,Standard,2015,9,,,37,56805,56805.0,0,0,24,2017-01-01,2018-12-01,0.0,1.5416666666666667,0.0,1535.2702702702702,0,0,0,72809.0,39
700871,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,74567.0,Married,Star,4165.25,Standard,2015,12,,,39,52323,52323.0,0,0,24,2017-01-01,2018-12-01,0.0,1.625,0.0,1341.6153846153845,0,0,0,74567.0,36
203809,Canada,Alberta,Edmonton,T3G 6Y6,Female,High School or Below,54160.0,Married,Star,4165.35,Standard,2012,7,,,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,0,0,0,54160.0,77
705589,Canada,Ontario,Toronto,P1L 8X8,Female,College,,Single,Star,4165.99,Standard,2012,5,,,44,71469,71469.0,426,77,24,2017-01-01,2018-12-01,0.0,1.8333333333333333,0.005960626285522394,1624.2954545454545,0,0,0,73455.0,79
354438,Canada,Quebec,Montreal,H2T 2J6,Male,College,,Married,Star,4167.09,Standard,2018,9,,,12,20632,20632.0,328,59,24,2017-01-01,2018-12-01,0.0,0.5,0.015897634742148118,1719.3333333333333,0,0,0,73455.0,3
746060,Canada,British Columbia,Victoria,V10 6T5,Male,College,,Married,Star,4167.09,Standard,2014,4,,,44,67731,67731.0,421,76,24,2017-01-01,2018-12-01,0.0,1.8333333333333333,0.006215765306875729,1539.340909090909,0,0,0,73455.0,56
469718,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,73544.0,Married,Star,4167.42,Standard,2013,1,,,36,42419,42419.0,584,105,24,2017-01-01,2018-12-01,0.0,1.5,0.013767415544920909,1178.3055555555557,0,0,0,73544.0,71
164429,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,57852.0,Single,Star,4169.36,Standard,2012,9,,,38,53549,53549.0,2221,399,24,2017-01-01,2018-12-01,0.0,1.5833333333333333,0.041476031298436945,1409.1842105263158,0,0,0,57852.0,75
708373,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,57852.0,Single,Star,4169.36,Standard,2017,3,,,42,47709,47709.0,0,0,24,2017-01-01,2018-12-01,0.0,1.75,0.0,1135.9285714285713,0,0,0,57852.0,21
225088,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,97991.0,Married,Star,4170.34,Standard,2015,9,,,32,48849,48849.0,0,0,24,2017-01-01,2018-12-01,0.0,1.3333333333333333,0.0,1526.53125,0,0,0,97991.0,39
100214,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,63253.0,Married,Star,4170.57,Standard,2015,8,,,22,38236,38236.0,861,155,24,2017-01-01,2018-12-01,0.0,0.9166666666666666,0.022518045820692542,1738.0,0,0,0,63253.0,40
459999,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,53465.0,Single,Star,4170.69,Standard,2017,9,,,25,35447,35447.0,694,125,24,2017-01-01,2018-12-01,0.0,1.0416666666666667,0.01957852568623579,1417.88,0,0,0,53465.0,15
553936,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,53465.0,Single,Star,4170.69,Standard,2014,12,2015.0,8.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,53465.0,48
268128,Canada,Ontario,Toronto,P1W 1K4,Female,High School or Below,47663.0,Married,Star,4177.88,Standard,2013,1,,,47,79339,79339.0,992,179,24,2017-01-01,2018-12-01,0.0,1.9583333333333333,0.012503308587201754,1688.063829787234,0,0,0,47663.0,71
930584,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,,Single,Star,4185.76,Standard,2015,7,,,43,51360,51360.0,468,84,24,2017-01-01,2018-12-01,0.0,1.7916666666666667,0.00911214953271028,1194.4186046511627,0,0,0,73455.0,41
327796,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Star,4191.06,Standard,2017,6,,,28,49694,49694.0,380,68,24,2017-01-01,2018-12-01,0.0,1.1666666666666667,0.0076467984062462266,1774.7857142857142,0,0,0,73455.0,18
947467,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,49937.0,Married,Star,4196.43,Standard,2015,2,,,39,56203,56203.0,1848,332,24,2017-01-01,2018-12-01,0.0,1.625,0.032880807074355464,1441.1025641025642,0,0,0,49937.0,46
743510,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Star,4196.65,Standard,2016,5,,,32,48149,48149.0,417,75,24,2017-01-01,2018-12-01,0.0,1.3333333333333333,0.008660616004486074,1504.65625,0,0,0,73455.0,31
580324,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,61113.0,Married,Star,4198.03,Standard,2013,6,,,22,39372,39372.0,1089,196,24,2017-01-01,2018-12-01,0.0,0.9166666666666666,0.027659250228588846,1789.6363636363637,0,0,0,61113.0,66
845613,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,54297.0,Married,Star,4198.03,Standard,2018,10,,,3,4701,4701.0,687,124,24,2017-01-01,2018-12-01,0.0,0.125,0.14613911933631143,1567.0,0,0,0,54297.0,2
645919,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,66297.0,Divorced,Aurora,7484.31,2018 Promotion,2018,3,,,42,57252,85878.0,0,0,11,2018-02-01,2018-12-01,0.0,3.8181818181818183,0.0,1363.142857142857,0,0,0,66297.0,9
423324,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,69599.0,Divorced,Star,4200.37,Standard,2017,12,,,10,8177,8177.0,0,0,24,2017-01-01,2018-12-01,0.0,0.4166666666666667,0.0,817.7,0,0,0,69599.0,12
101945,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,86098.0,Married,Star,4202.66,Standard,2013,11,,,39,63004,63004.0,1219,219,24,2017-01-01,2018-12-01,0.0,1.625,0.019347977906164687,1615.4871794871794,0,0,0,86098.0,61
713636,Canada,Ontario,London,M5B 3E4,Male,Doctor,48109.0,Married,Star,4212.8,Standard,2014,8,,,29,43118,43118.0,547,98,24,2017-01-01,2018-12-01,0.0,1.2083333333333333,0.012686117166844472,1486.8275862068965,0,0,0,48109.0,52
302509,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Doctor,74238.0,Married,Star,4213.92,Standard,2017,3,,,27,41366,41366.0,0,0,24,2017-01-01,2018-12-01,0.0,1.125,0.0,1532.0740740740741,0,0,0,74238.0,21
789421,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,,Single,Star,4217.86,Standard,2016,11,,,30,41637,41637.0,0,0,24,2017-01-01,2018-12-01,0.0,1.25,0.0,1387.9,0,0,0,73455.0,25
914255,Canada,Ontario,Toronto,M8Y 4K8,Male,College,,Single,Star,4217.86,Standard,2015,11,2016.0,7.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,73455.0,37
675879,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,78617.0,Married,Aurora,8000.55,2018 Promotion,2018,2,,,81,114998,172497.0,541,97,11,2018-02-01,2018-12-01,0.0,7.363636363636363,0.003136286428169765,1419.7283950617284,0,0,0,78617.0,10
404426,Canada,British Columbia,Vancouver,V6E 3D9,Female,Doctor,99696.0,Married,Star,4223.27,Standard,2014,9,,,25,41905,41905.0,1445,260,24,2017-01-01,2018-12-01,0.0,1.0416666666666667,0.034482758620689655,1676.2,0,0,0,99696.0,51
260106,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,88876.0,Single,Star,4228.25,Standard,2013,6,2017.0,4.0,6,10579,10579.0,0,0,24,2017-01-01,2018-12-01,0.0,0.25,0.0,1763.1666666666667,1,0,1,88876.0,66
827194,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,71450.0,Married,Aurora,8255.76,2018 Promotion,2018,3,,,44,68440,102660.0,1158,209,11,2018-02-01,2018-12-01,0.0,4.0,0.011279953243717125,1555.4545454545455,0,0,0,71450.0,9
438023,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,,Married,Star,4228.73,Standard,2013,1,,,26,29121,29121.0,0,0,24,2017-01-01,2018-12-01,0.0,1.0833333333333333,0.0,1120.0384615384614,0,0,0,73455.0,71
397518,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,76056.0,Married,Star,4235.18,Standard,2018,1,2018.0,9.0,16,27719,27719.0,0,0,24,2017-01-01,2018-12-01,0.0,0.6666666666666666,0.0,1732.4375,1,0,1,76056.0,11
645742,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,76056.0,Married,Star,4235.18,Standard,2014,8,2015.0,8.0,0,0,0.0,0,0,24,2017-01-01,2018-12-01,0.0,0.0,,,1,0,1,76056.0,52
872932,Canada,Quebec,Montreal,H2Y 2W2,Male,High School or Below,72685.0,Married,Star,4236.3,Standard,2015,3,,,42,50635,50635.0,448,81,24,2017-01-01,2018-12-01,0.0,1.75,0.008847635035054804,1205.595238095238,0,0,0,72685.0,45
407945,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,75108.0,Married,Star,4236.47,Standard,2012,12,,,49,89236,89236.0,1053,189,24,2017-01-01,2018-12-01,0.0,2.0416666666666665,0.01180017033484244,1821.142857142857,0,0,0,75108.0,72
211714,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Doctor,103572.0,Married,Star,4236.84,Standard,2015,6,,,49,59866,59866.0,3025,544,24,2017-01-01,2018-12-01,0.0,2.0416666666666665,0.05052951591888551,1221.7551020408164,0,0,0,103572.0,42
410982,Canada,Ontario,Trenton,K8V 4B2,Male,Master,132353.0,Married,Star,4237.37,Standard,2017,2,,,42,62797,62797.0,2156,387,24,2017-01-01,2018-12-01,0.0,1.75,0.034332850295396275,1495.1666666666667,0,0,0,132353.0,22
905213,Canada,British Columbia,Vancouver,V6E 3D9,Female,Master,132353.0,Married,Star,4237.37,Standard,2015,10,,,32,55483,55483.0,1694,305,24,2017-01-01,2018-12-01,0.0,1.3333333333333333,0.030531874628264514,1733.84375,0,0,0,132353.0,38
147898,Canada,Quebec,Tremblant,H5Y 2S9,Female,High School or Below,59849.0,Divorced,Star,4241.64,Standard,2012,8,,,36,58630,58630.0,1443,259,24,2017-01-01,2018-12-01,0.0,1.5,0.024611973392461198,1628.611111111111,0,0,0,59849.0,76
530105,Canada,Ontario,London,M5B 3E4,Male,College,,Single,Star,4242.69,Standard,2017,11,2018.0,7.0,15,26318,26318.0,1222,220,24,2017-01-01,2018-12-01,0.0,0.625,0.0464320997036249,1754.5333333333333,1,0,1,73455.0,13
610946,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,56947.0,Married,Star,4244.47,Standard,2016,12,,,45,58573,58573.0,3141,566,24,2017-01-01,2018-12-01,0.0,1.875,0.053625390538302634,1301.6222222222223,0,0,0,56947.0,24
383108,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,64497.0,Married,Star,4247.68,Standard,2012,6,,,39,50131,50131.0,357,64,24,2017-01-01,2018-12-01,0.0,1.625,0.0071213420837406,1285.4102564102564,0,0,0,64497.0,78
836343,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,64497.0,Married,Star,4247.68,Standard,2017,4,,,33,43962,43962.0,559,101,24,2017-01-01,2018-12-01,0.0,1.375,0.012715527046085256,1332.1818181818182,0,0,0,64497.0,20
110262,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,52267.0,Married,Aurora,9427.68,2018 Promotion,2018,2,,,45,76551,114826.5,808,145,11,2018-02-01,2018-12-01,0.0,4.090909090909091,0.007036703200045286,1701.1333333333334,0,0,0,52267.0,10
585357,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Star,4250.28,Standard,2016,10,,,51,84589,84589.0,1935,349,24,2017-01-01,2018-12-01,0.0,2.125,0.02287531475723794,1658.6078431372548,0,0,0,73455.0,26
784804,Canada,Alberta,Banff,T4V 1D4,Female,College,,Single,Star,4250.28,Standard,2015,8,,,24,38122,38122.0,0,0,24,2017-01-01,2018-12-01,0.0,1.0,0.0,1588.4166666666667,0,0,0,73455.0,40
